BlobID,Compound Name,Description,Group Name,Constellation Name,Inclusion,LRI I,Library RI,Library ID,Library Name,Library NIST ID,Library Match Factor,Library Reverse Match Factor,Library Probability,Review Status,Internal Standard,Retention I (min),Retention II (sec),Peak Value,Volume,Quantifier(1),Quantifier(2),Quantifier Response(1),Quantifier Response(2),Volume Ratio,Library Formula,Library Molecular Weight
649,tridecanal,,lib,oil,true,2493.6936936936936,1537.0,90,caice_sse,0,0,694,3.119999885559082,,0,62.45037093469842,0.2786323880306461,219.47922973160166,20538.425307633846,,,0.0,0.0,0.0,-,0
579,tridecanal,,lib,oil,true,2457.6576576576576,1537.0,90,caice_sse,0,0,692,3.119999885559082,,0,61.66263245495746,0.268312669955437,281.2131371048745,20263.378846109947,,,0.0,0.0,0.0,-,0
506,"eicosanol, TMS",,lib,oil,true,2386.6666666666665,2392.0,129,caice_sse,0,313,370,68.95999908447266,,0,60.08715549547553,0.24767323380501877,348.2936218252107,20017.334256636685,,,0.0,0.0,0.0,-,0
516,C23,,lib,oil,true,2358.333333333333,2342.0,15,caice_sse,0,281,766,68.0199966430664,,0,59.41757778769571,0.23735351572980964,343.7877728592139,19992.96099767284,,,0.0,0.0,0.0,-,0
658,tridecanal,,lib,oil,true,2508.108108108108,1537.0,90,caice_sse,0,0,682,3.2200000286102295,,0,62.765466326594805,0.2889521061058552,194.4868971761316,19865.819799577162,,,0.0,0.0,0.0,-,0
707,squalene,,lib,oil,true,2578.3783783783783,2867.0,110,caice_sse,0,0,661,2.8499999046325684,,0,64.30155636208968,0.30959154225627344,104.15185350505635,18679.285696638974,,,0.0,0.0,0.0,-,0
598,C21,,lib,oil,true,2313.333333333333,2136.0,13,caice_sse,0,0,840,2.380000114440918,,0,58.354130840045414,0.22703379765460052,277.89063855982386,18598.930507044344,,,0.0,0.0,0.0,-,0
554,C34,,lib,oil,true,2370.0,3461.0,1,caice_sse,0,0,751,2.119999885559082,,0,59.69328625560505,0.24767323380501877,306.0449515670771,18243.573827476543,,,0.0,0.0,0.0,-,0
623,tridecanal,,lib,oil,true,2464.8648648648646,1537.0,90,caice_sse,0,0,698,3.119999885559082,,0,61.82018015090565,0.268312669955437,266.67869738605805,17818.626130323944,,,0.0,0.0,0.0,-,0
655,tridecanal,,lib,oil,true,2500.900900900901,1537.0,90,caice_sse,0,0,691,3.2200000286102295,,0,62.607918630646616,0.2889521061058552,203.7903743479401,17673.0108582115,,,0.0,0.0,0.0,-,0
644,C34,,lib,oil,true,2296.6666666666665,3461.0,1,caice_sse,0,0,821,2.0,,0,57.96026160017493,0.22703379765460052,235.84401373223955,17382.354066262287,,,0.0,0.0,0.0,-,0
26,benzophenone,,lib,,true,1739.2405063291142,1662.0,51,caice_sse,0,0,623,3.700000047683716,,0,42.9538435611096,0.5469450579860831,1051.410747595597,16783.493183790586,,,0.0,0.0,0.0,-,0
97,20200803_1919_blob_596,,lib,,true,1880.5555555555557,1408.0,13,caice_ssa_fb_0803_1919,0,0,493,3.0299999713897705,,0,47.128857503736704,0.4643873133844102,588.8460804228671,16518.82131944602,,,0.0,0.0,0.0,-,0
500,4-Bromodiphenylamine,phenylbenzothiazole,lib,btz,true,2000.0,1993.0,97,caice_sse,0,203,345,91.04000091552734,,0,50.51613296662284,0.629502802587756,364.8512968260329,16507.23011485312,,,0.0,0.0,0.0,-,0
574,C7 acid,,lib,,true,2200.0,,100,caice_sse,0,268,333,69.93000030517578,,0,55.675820008926145,0.722380265264638,292.6869999454357,14907.480319185512,,,0.0,0.0,0.0,-,0
625,C23,,lib,oil,true,2328.3333333333335,2342.0,15,caice_sse,0,328,739,67.55999755859375,,0,58.70861315592885,0.23735351572980964,271.19160448474577,14760.663168883031,,,0.0,0.0,0.0,-,0
706,C16,,lib,,true,2443.243243243243,1627.0,9,caice_sse,0,0,729,4.0,,0,61.34753706306107,0.8255774460167292,106.10704048071057,13953.950486143243,,,0.0,0.0,0.0,-,0
652,C34,,lib,oil,true,2270.0,3461.0,1,caice_sse,0,0,841,2.630000114440918,,0,57.33007081638217,0.22703379765460052,219.1681744138623,13886.478436499048,,,0.0,0.0,0.0,-,0
23,20200803_1919_blob_579,fb,lib,,true,1613.9240506329115,1614.0,5,caice_ssa_fb_0803_1919,0,912,912,98.33999633789062,,0,39.05453808639184,0.7430197014150562,1106.744623501785,13852.728916063787,,,0.0,0.0,0.0,-,0
541,C34,,lib,oil,true,2418.0180180180178,3461.0,1,caice_sse,0,0,713,2.1700000762939453,,0,60.796120127242396,0.268312669955437,329.6224668568466,13827.340903074948,,,0.0,0.0,0.0,-,0
543,C22,,lib,oil,true,2238.333333333333,2238.0,14,caice_sse,0,884,887,74.62000274658203,,0,56.58171926062825,0.2063943615041823,340.4205610734007,13786.508441619575,,,0.0,0.0,0.0,-,0
134,glucose-13C6,,lib,,true,1891.6666666666665,1986.0,24,caice_ssi,0,0,840,1.4700000286102295,,0,47.44395289563308,0.8668563183175656,551.056963935378,13576.173697665128,,,0.0,0.0,0.0,-,0
622,glucose-13C6,,lib,,true,2576.5765765765764,1986.0,24,caice_ssi,0,0,781,2.319999933242798,,0,64.26216943810263,0.6501422387381742,282.2259855901939,13403.986617275046,,,0.0,0.0,0.0,-,0
640,tridecanal,,lib,oil,true,2470.27027027027,1537.0,90,caice_sse,0,0,696,3.119999885559082,,0,61.93834092286679,0.2786323880306461,246.23011320488877,13293.866409017694,,,0.0,0.0,0.0,-,0
31,C16,,lib,,true,1806.9444444444448,1627.0,9,caice_sse,0,0,579,2.0399999618530273,,0,45.04135053242315,0.7120605471894289,904.005542169165,12625.625013553697,,,0.0,0.0,0.0,-,0
662,C25,,lib,oil,true,2544.1441441441443,2545.0,17,caice_sse,0,520,671,64.93000030517578,,0,63.55320480633577,0.38182956878273727,194.92952053132467,12457.21806980009,,,0.0,0.0,0.0,-,0
568,C23,,lib,oil,true,2363.333333333333,2342.0,15,caice_sse,0,20,724,4.550000190734863,,0,59.535738559656856,0.24767323380501877,295.4406755360542,12454.841356288489,,,0.0,0.0,0.0,-,0
666,20200803_1919_blob_572,,lib,oil,true,2280.0,2278.0,4,caice_ssa_fb_0803_1919,0,688,757,85.44999694824219,,0,57.566392360304455,0.31991126033148254,184.02020084299147,12013.305824354782,,,0.0,0.0,0.0,-,0
678,C22,,lib,oil,true,2253.3333333333335,2238.0,14,caice_sse,0,328,779,67.11000061035156,,0,56.936201576511685,0.22703379765460052,147.63160026160767,11864.063965434492,,,0.0,0.0,0.0,-,0
30,arabitol,,lib,,true,1745.5696202531649,1744.0,72,caice_sse,0,257,259,64.51000213623047,,0,43.15077818104484,0.7636591375654745,930.8439138715621,11833.722443859506,,,0.0,0.0,0.0,-,0
170,"Benzothiazole, 2-phenyl-",2-phenylbenzothiazole,lib,btz,true,2022.9007633587785,2024.0,99,caice_sse,0,947,947,98.58999633789062,,0,51.10693682642856,0.6191830845125469,548.6919460711069,11800.621150598407,,,0.0,0.0,0.0,-,0
550,"eicosanol, TMS",,lib,oil,true,2390.0,2392.0,129,caice_sse,0,353,374,68.95999908447266,,0,60.16592934344963,0.25799295188022786,309.8497780188918,11534.117594705061,,,0.0,0.0,0.0,-,0
19,C18 Acid,,lib,,true,1311.4993835141622,2280.0,34,caice_sse,0,0,510,6.25,,0,28.617003229824086,0.22703379765460052,1477.7740679106719,11424.019951766924,,,0.0,0.0,0.0,-,0
471,C21,,lib,,true,2149.618320610687,2136.0,13,caice_sse,0,198,593,60.31999969482422,,0,54.37605151735355,0.7017408291142199,405.36905882298015,11243.818495818088,,,0.0,0.0,0.0,-,0
653,C29,,lib,oil,true,2276.666666666666,2954.0,21,caice_sse,0,0,863,2.630000114440918,,0,57.48761851233035,0.2167140795793914,208.81444614057546,11082.880700614945,,,0.0,0.0,0.0,-,0
21,20200803_1919_blob_592,,lib,,true,1526.553672316384,1727.0,11,caice_ssa_fb_0803_1919,0,0,530,4.539999961853027,,0,36.06113186337618,0.38182956878273727,1375.0364018271212,10883.32278121198,,,0.0,0.0,0.0,-,0
484,C23,,lib,oil,true,2348.333333333333,2342.0,15,caice_sse,0,766,833,70.91999816894531,,0,59.181256243773426,0.22703379765460052,377.3388959852746,10691.993899796307,,,0.0,0.0,0.0,-,0
537,C34,,lib,oil,true,2409.009009009009,3461.0,1,caice_sse,0,0,716,2.2200000286102295,,0,60.59918550730716,0.25799295188022786,329.15529214648996,10582.514570524245,,,0.0,0.0,0.0,-,0
63,Benzothiazole,,lib,,true,1995.8333333333333,1246.0,98,caice_sse,0,0,528,3.569999933242798,,0,50.3979721946617,0.35087041455710993,632.5597705086693,10553.896826421997,,,0.0,0.0,0.0,-,0
47,anthraquinone,,lib,,true,2010.6870229007632,2017.0,50,caice_sse,0,126,271,46.470001220703125,,0,50.791841434532174,0.5263056218356649,639.8646660135128,10406.797068580629,,,0.0,0.0,0.0,-,0
648,C34,,lib,oil,true,2306.6666666666665,3461.0,1,caice_sse,0,0,774,2.0799999237060547,,0,58.19658314409722,0.23735351572980964,222.87436408246867,10243.399114773001,,,0.0,0.0,0.0,-,0
691,octadecanol,,lib,oil,true,2189.312977099237,2189.0,122,caice_sse,0,831,856,98.62999725341797,,0,55.400111541016805,0.2063943615041823,129.0717132523423,10032.993393747487,,,0.0,0.0,0.0,-,0
143,Tricarballylic acid,,lib,,true,1760.7594936708863,1757.0,70,caice_sse,0,263,285,66.22000122070312,,0,43.623421268889416,0.8668563183175656,554.8136774598242,9749.033757038484,,,0.0,0.0,0.0,-,0
747,pyrene,,lib,,true,2418.0180180180178,2170.0,107,caice_sse,0,0,550,3.0299999713897705,,0,60.796120127242396,0.722380265264638,76.07635935931467,9685.388287861386,,,0.0,0.0,0.0,-,0
83,DL-B-hydroxymyristic acid,,lib,,true,2056.4885496183206,2058.0,79,caice_sse,0,405,437,81.9000015258789,,0,51.973449154143616,0.3715098507075281,609.6606227944139,9529.679478594324,,,0.0,0.0,0.0,-,0
27,20200803_1919_blob_596,,lib,,true,1880.5555555555557,1408.0,13,caice_ssa_fb_0803_1919,0,0,791,1.9199999570846558,,0,47.128857503736704,0.2063943615041823,1038.6023129778914,9348.275746783354,,,0.0,0.0,0.0,-,0
106,C16 Acid,fb,lib,,true,2077.8625954198474,2079.0,32,caice_sse,0,901,905,60.310001373291016,,0,52.524866089962295,0.3405506964819008,593.1333537169266,9235.58825010917,,,0.0,0.0,0.0,-,0
205,vanillin,,lib,,true,2154.1984732824426,1557.0,92,caice_sse,0,0,515,3.440000057220459,,0,54.494212289314696,1.0319718075209114,517.1332335914485,8936.912847816426,,,0.0,0.0,0.0,-,0
637,C23,,lib,oil,true,2335.0,2342.0,15,caice_sse,0,590,731,68.0199966430664,,0,58.86616085187704,0.23735351572980964,254.70298686390743,8925.395566888288,,,0.0,0.0,0.0,-,0
709,a-bisabolol,,lib,,true,2355.0,1719.0,71,caice_sse,0,0,562,2.380000114440918,,0,59.33880393972162,0.7430197014150562,105.67623974150047,8877.247773588717,,,0.0,0.0,0.0,-,0
418,Hexadecanol,,lib,,true,1990.2777777777778,1992.0,44,caice_sse,0,915,929,98.77999877929688,,0,50.24042449871351,0.2063943615041823,458.9977280269377,8681.755563839779,,,0.0,0.0,0.0,-,0
116,C7 acid,,lib,,true,1789.8734177215194,,100,caice_sse,0,344,455,74.54000091552734,,0,44.52932052059153,0.2063943615041823,589.7646210892126,8659.502522836616,,,0.0,0.0,0.0,-,0
701,tridecanal,,lib,oil,true,2569.369369369369,1537.0,90,caice_sse,0,0,680,3.440000057220459,,0,64.10462174215444,0.29927182418106435,109.14653108693892,8637.867643060588,,,0.0,0.0,0.0,-,0
854,squalene,,lib,oil,true,2679.6116504854367,2867.0,110,caice_sse,0,0,693,2.319999933242798,,0,66.38906333340323,0.35087041455710993,45.34122765075881,8556.01441353439,,,0.0,0.0,0.0,-,0
650,tridecanal,,lib,oil,true,2488.288288288288,1537.0,90,caice_sse,0,0,694,3.0299999713897705,,0,62.332210162737276,0.2786323880306461,219.1610152083449,8463.482761656931,,,0.0,0.0,0.0,-,0
725,C22,,lib,oil,true,2231.6666666666665,2238.0,14,caice_sse,0,551,715,67.55999755859375,,0,56.42417156468006,0.23735351572980964,91.50407218723558,8369.383264891081,,,0.0,0.0,0.0,-,0
661,C34,,lib,oil,true,2290.0,3461.0,1,caice_sse,0,0,775,2.0799999237060547,,0,57.80271390422674,0.23735351572980964,190.9992737249704,8308.93197214589,,,0.0,0.0,0.0,-,0
704,C7 acid,,lib,,true,2326.6666666666665,,100,caice_sse,0,277,384,73.06999969482422,,0,58.6692262319418,0.8152577279415201,108.62413891288452,7998.1927017723965,,,0.0,0.0,0.0,-,0
756,squalene,,lib,oil,true,2623.3009708737864,2867.0,110,caice_sse,0,0,693,2.119999885559082,,0,65.24684253777883,0.3302309784066917,71.74332233524183,7978.482926203922,,,0.0,0.0,0.0,-,0
702,C28,,lib,,true,1852.7777777777778,2852.0,20,caice_sse,0,0,545,2.2200000286102295,,0,46.34111902399574,0.5469450579860831,110.15374926454388,7975.274650245451,,,0.0,0.0,0.0,-,0
511,C7 acid,,lib,,true,1852.7777777777778,,100,caice_sse,0,356,412,62.4900016784668,,0,46.34111902399574,0.39214928685794637,361.46871184837073,7952.430441042396,,,0.0,0.0,0.0,-,0
647,C34,,lib,oil,true,2303.333333333333,3461.0,1,caice_sse,0,0,835,2.430000066757202,,0,58.11780929612313,0.22703379765460052,226.2959779012017,7903.610489954975,,,0.0,0.0,0.0,-,0
825,C16,,lib,,true,2278.333333333333,1627.0,9,caice_sse,0,0,660,2.0799999237060547,,0,57.5270054363174,0.6604619568133834,51.72084028390236,7773.8926513852575,,,0.0,0.0,0.0,-,0
949,squalene,,lib,oil,true,2724.2718446601943,2867.0,110,caice_sse,0,0,717,3.700000047683716,,0,67.29496258510534,0.39214928685794637,33.090041730203666,7513.701610634898,,,0.0,0.0,0.0,-,0
492,20200803_1919_blob_596,,lib,,true,2105.343511450382,1408.0,13,caice_ssa_fb_0803_1919,0,0,720,1.809999942779541,,0,53.23383072172916,0.2889521061058552,382.93405935913324,7458.448233244403,,,0.0,0.0,0.0,-,0
699,C23,,lib,oil,true,2350.0,2342.0,15,caice_sse,0,391,691,71.41999816894531,,0,59.22064316776048,0.4643873133844102,112.92358607193455,7298.0411862028195,,,0.0,0.0,0.0,-,0
672,tridecanal,,lib,oil,true,2538.738738738739,1537.0,90,caice_sse,0,0,687,3.569999933242798,,0,63.43504403437463,0.2889521061058552,154.28293644520454,7294.356311833437,,,0.0,0.0,0.0,-,0
43,vanillin,methylmercaptobenzothiazole,lib,btz,true,1554.8022598870057,1557.0,92,caice_sse,0,249,249,68.95999908447266,,0,37.04580496305238,0.44374787723399195,653.0316179327201,7141.054462628273,,,0.0,0.0,0.0,-,0
759,C16,,lib,,true,2412.6126126126123,1627.0,9,caice_sse,0,0,596,4.539999961853027,,0,60.67795935528125,0.8152577279415201,69.2304173935554,7118.804613173193,,,0.0,0.0,0.0,-,0
775,squalene,,lib,oil,true,2634.9514563106795,2867.0,110,caice_sse,0,0,691,3.0299999713897705,,0,65.48316408170112,0.31991126033148254,65.32061934971716,6939.037859754941,,,0.0,0.0,0.0,-,0
776,ionone,,lib,,true,1929.1666666666665,1447.0,135,caice_sse,0,0,564,3.700000047683716,,0,48.50739984328338,1.2486858871003028,65.5367976014968,6838.791584317388,,,0.0,0.0,0.0,-,0
664,"d-C15 alcohol, TMS",,lib,,true,1869.4444444444446,1869.0,4,caice_ssi,0,826,834,81.30000305175781,,0,46.81376211184032,0.5572647760612922,184.01176532614045,6789.331449163763,,,0.0,0.0,0.0,-,0
697,"eicosanol, TMS",,lib,oil,true,2386.6666666666665,2392.0,129,caice_sse,0,260,365,65.3499984741211,,0,60.08715549547553,0.5159859037604557,114.7979903484229,6669.000693543996,,,0.0,0.0,0.0,-,0
451,C28,,lib,,true,2847.4226804123714,2852.0,20,caice_sse,0,427,587,70.91999816894531,,0,69.73695187230233,0.629502802587756,437.1431950419501,6467.812995784019,,,0.0,0.0,0.0,-,0
684,C34,,lib,oil,true,2263.333333333333,3461.0,1,caice_sse,0,0,777,2.0399999618530273,,0,57.17252312043397,0.22703379765460052,134.21352333459072,6464.808918975773,,,0.0,0.0,0.0,-,0
726,squalene,,lib,oil,true,2592.7927927927926,2867.0,110,caice_sse,0,0,665,3.569999933242798,,0,64.61665175398606,0.30959154225627344,91.7360482555232,6448.235639642468,,,0.0,0.0,0.0,-,0
696,C7 acid,,lib,oil,true,2363.333333333333,,100,caice_sse,0,334,429,51.810001373291016,,0,59.535738559656856,0.5159859037604557,114.84381712044706,6443.089124532662,,,0.0,0.0,0.0,-,0
642,tridecanal,,lib,oil,true,2473.873873873874,1537.0,90,caice_sse,0,0,692,3.119999885559082,,0,62.01711477084089,0.2786323880306461,243.41383301303722,6318.741308849823,,,0.0,0.0,0.0,-,0
398,pinonic acid,,lib,,true,1555.9322033898306,1549.0,106,caice_sse,0,271,311,38.75,,0,37.08519188703943,0.7636591375654745,455.3031769422814,6288.211441703633,,,0.0,0.0,0.0,-,0
558,C7 acid,,lib,,true,1891.6666666666665,,100,caice_sse,0,346,424,57.79999923706055,,0,47.44395289563308,0.2063943615041823,327.36276603952865,6086.254021769751,,,0.0,0.0,0.0,-,0
671,C7 acid,,lib,,true,2080.916030534351,,100,caice_sse,0,262,345,74.06999969482422,,0,52.603639937936386,0.7017408291142199,168.0945594769437,6034.8349810042055,,,0.0,0.0,0.0,-,0
675,"oleic Acid, TMS",,lib,oil,true,2245.0,2252.0,124,caice_sse,0,380,520,98.44999694824219,,0,56.739266956576444,0.29927182418106435,151.6632095577661,5979.349918489519,,,0.0,0.0,0.0,-,0
820,C16,,lib,,true,2466.6666666666665,1627.0,9,caice_sse,0,0,565,4.159999847412109,,0,61.859567074892695,0.8255774460167292,51.1679679537192,5976.300842566294,,,0.0,0.0,0.0,-,0
549,benzophenone,,lib,,true,1893.0555555555557,1662.0,51,caice_sse,0,0,466,3.119999885559082,,0,47.483339819620134,0.6501422387381742,329.58048871858045,5834.247196463476,,,0.0,0.0,0.0,-,0
694,anthraquinone,,lib,,true,2293.3333333333335,2017.0,50,caice_sse,0,0,514,3.119999885559082,,0,57.88148775220084,1.0629309617465388,118.3085547129158,5704.873595553285,,,0.0,0.0,0.0,-,0
713,C22,,lib,oil,true,2220.0,2238.0,14,caice_sse,0,184,752,51.68000030517578,,0,56.14846309677072,0.22703379765460052,97.66850583977066,5682.198353239323,,,0.0,0.0,0.0,-,0
556,anthraquinone,,lib,,true,2015.267175572519,2017.0,50,caice_sse,0,935,937,96.45999908447266,,0,50.91000220649332,1.001012653295284,313.2543082851771,5569.682812481914,,,0.0,0.0,0.0,-,0
681,C14 Diacid,,lib,,true,2318.333333333333,2318.0,31,caice_sse,0,345,345,82.62000274658203,,0,58.47229161200656,0.8255774460167292,143.23478978825733,5494.613079267141,,,0.0,0.0,0.0,-,0
720,d-pyrene,,lib,oil,true,2174.0458015267177,2165.0,10,caice_ssi,0,35,235,5.449999809265137,,0,55.00624230114633,0.2167140795793914,95.02236897894181,5470.182131720835,,,0.0,0.0,0.0,-,0
732,C14 Diacid,,lib,,true,2303.333333333333,2318.0,31,caice_sse,0,13,419,3.25,,0,58.11780929612313,0.7017408291142199,85.89285589987412,5393.587655972756,,,0.0,0.0,0.0,-,0
688,C7 acid,,lib,,true,2192.3664122137407,,100,caice_sse,0,287,374,73.5199966430664,,0,55.4788853889909,0.7120605471894289,132.53790545859374,5391.154218212976,,,0.0,0.0,0.0,-,0
646,C10 diacid (sebacic acid),,lib,,true,1918.0555555555557,1923.0,28,caice_sse,0,331,428,74.62000274658203,,0,48.192304451387,0.8565366002423566,227.52301938377786,5373.9057935447745,,,0.0,0.0,0.0,-,0
719,C34,,lib,oil,true,2211.6666666666665,3461.0,1,caice_sse,0,0,822,2.0399999618530273,,0,55.951528476835485,0.2167140795793914,97.03145169261688,5282.167402729524,,,0.0,0.0,0.0,-,0
815,C7 acid,,lib,,true,2100.7633587786263,,100,caice_sse,0,296,396,73.5199966430664,,0,53.11566994976802,0.7430197014150562,53.16754687111825,5155.753964775401,,,0.0,0.0,0.0,-,0
861,C16,,lib,,true,2363.333333333333,1627.0,9,caice_sse,0,0,639,3.700000047683716,,0,59.535738559656856,0.8255774460167292,43.56064798217267,5038.7575880335135,,,0.0,0.0,0.0,-,0
913,squalene,,lib,oil,true,2702.912621359223,2867.0,110,caice_sse,0,0,695,3.700000047683716,,0,66.8617064212478,0.35087041455710993,36.66252075822558,5031.877610788307,,,0.0,0.0,0.0,-,0
730,pyrene,,lib,,true,2432.432432432432,2170.0,107,caice_sse,0,0,568,4.0,,0,61.11121551913878,0.8358971640919383,88.98565677949227,4939.399109185012,,,0.0,0.0,0.0,-,0
458,20200803_1919_blob_596,,lib,,true,1569.491525423729,1408.0,13,caice_ssa_fb_0803_1919,0,0,762,1.7200000286102295,,0,37.55783497488401,0.19607464342897318,439.76928589266026,4925.932887830226,,,0.0,0.0,0.0,-,0
639,C23,,lib,oil,true,2331.6666666666665,2342.0,15,caice_sse,0,462,756,68.0199966430664,,0,58.78738700390294,0.23735351572980964,250.39739245203964,4908.91962033782,,,0.0,0.0,0.0,-,0
560,ionone,,lib,,true,1788.6075949367091,1447.0,135,caice_sse,0,0,493,3.8399999141693115,,0,44.48993359660447,0.9597337809944477,311.49910978239495,4839.538727543868,,,0.0,0.0,0.0,-,0
