BlobID,Compound Name,Description,Group Name,Constellation Name,Inclusion,LRI I,Library RI,Library ID,Library Name,Library NIST ID,Library Match Factor,Library Reverse Match Factor,Library Probability,Review Status,Internal Standard,Retention I (min),Retention II (sec),Peak Value,Volume,Quantifier(1),Quantifier(2),Quantifier Response(1),Quantifier Response(2),Volume Ratio,Library Formula,Library Molecular Weight
752,2-(Methylthio)phenyl isothiocyanate,mercaptobenzothiazole,lib,btz,true,1840.277777777778,,168146,mainlib,134548,595,798,12.550000190734863,,0,45.98663670811231,1.1454887063482118,74.47729195142165,1480.8955067600134,,,0.0,0.0,0.0,C8H7NS2,181
783,"1H-Cyclopropa[l]phenanthrene,1a,9b-dihydro-",,lib,,true,1947.2222222222224,,179135,mainlib,187620,867,882,22.649999618530273,,0,49.019429855115014,0.7120605471894289,63.68076841410948,1463.264922357066,,,0.0,0.0,0.0,C15H12,192
891,"1,4-Bis-(3,3-dimethyl-but-1-ynyl)-2,6,6-trimethyl-cyclohex-2-ene-1,4-diol",,lib,,true,1965.2777777777778,,4114,mainlib,190667,640,646,32.83000183105469,,0,49.53145986694664,0.8565366002423566,38.702057705508196,1456.357713575326,,,0.0,0.0,0.0,C21H32O2,316
916,"Tricyclo[8.4.1.1(3,8)]hexadeca-3,5,7,10,12,14-hexaene-2,9-dione, anti-",,lib,,true,2253.3333333333335,,166186,mainlib,189978,702,794,22.15999984741211,,0,56.936201576511685,0.8874957544679839,36.61739540292183,1440.6873579303438,,,0.0,0.0,0.0,C16H12O2,236
773,"1-Naphthalenepentanol, decahydro-5-(hydroxymethyl)-5,8a-dimethyl-τ,2-bis(methylene)-, (1α,4aß,5α,8aα)-",,lib,,true,2067.175572519084,,212142,mainlib,42641,745,769,21.989999771118164,,0,52.249157622052955,0.4231084410835737,68.45077277941164,1440.4210007568454,,,0.0,0.0,0.0,C20H34O2,306
687,"Quinoline, 2,4-dimethyl-",,lib,,true,1470.0564971751414,1454.0,146863,mainlib,229294,915,915,59.61000061035156,,0,34.091785664023774,0.6191830845125469,137.5097411358729,1439.2033327283175,,,0.0,0.0,0.0,C11H11N,157
1043,"4,4,6a,6b,8a,11,12,14b-Octamethyl-docosahydropicene-3,13-diol",,lib,,true,2310.0,,196425,mainlib,194706,633,670,19.110000610351562,,0,58.27535699207132,1.0422915255961207,23.28040472055727,1419.719315437098,,,0.0,0.0,0.0,C30H52O2,444
799,"Acridin-9-amine, 1,2,3,4-tetrahydro-5,8-dimethyl-",,lib,,true,2137.4045801526718,,199096,mainlib,259327,726,751,22.049999237060547,,0,54.060956125457174,0.6501422387381742,56.59492481750203,1412.5544263628544,,,0.0,0.0,0.0,C15H18N2,226
1091,"7-Chloro-2,2,3,4,4-pentamethyl-9-(1-phenylethylidene)bicyclo[3.3.1]non-6-en-3-ol",,lib,,true,2180.1526717557254,,197491,mainlib,210197,713,726,37.11000061035156,,0,55.16378999709452,1.0526112436713297,20.585671053268015,1412.0217121148435,,,0.0,0.0,0.0,C22H29ClO,344
851,"1,3-Diphenyl-3-methylcyclopropene",,lib,,true,2135.87786259542,,188348,mainlib,217269,677,790,20.010000228881836,,0,54.02156920147012,0.7326999833398472,45.59639235259965,1408.094843689807,,,0.0,0.0,0.0,C16H14,206
1153,"Benzene, 1,1'-(2,2-dichloroethylidene)bis[4-ethyl-",,lib,,true,2250.0,2224.0,197703,mainlib,42351,661,710,16.110000610351562,,0,56.85742772853759,1.16612814249863,17.665633715863805,1403.4535085024381,,,0.0,0.0,0.0,C18H20Cl2,306
833,"Benzo[b]dihydropyran, 6-hydroxy-4,4,5,7,8-pentamethyl-",,lib,,true,2167.93893129771,,196125,mainlib,128656,673,757,14.579999923706055,,0,54.84869460519813,0.6811013929638016,50.20012177107856,1373.4312065084669,,,0.0,0.0,0.0,C14H20O2,220
976,"Acetic acid, 17-(1-acetoxy-ethyl)-10,13-dimethyl-3-oxo-2,3,8,9,10,11,12,13,14,15,16,17-dodecahydro-1H-cyclopenta[a]phenanthren-11-yl (ester)",,lib,,true,2116.030534351145,,14476,mainlib,193980,691,698,44.93000030517578,,0,53.509539189638495,0.30959154225627344,30.252999313292094,1371.8405632168483,,,0.0,0.0,0.0,C25H34O5,414
866,"Octanal, 2-(phenylmethylene)-",,lib,,true,1777.2151898734178,1750.0,113638,mainlib,236288,816,831,77.41999816894531,,0,44.135451280721036,0.6501422387381742,44.99658642336726,1355.946351840006,,,0.0,0.0,0.0,C15H20O,216
703,"Ethanone, 1-[4-(1-hydroxy-1-methylethyl)phenyl]-",,lib,,true,1500.5649717514125,1432.0,152141,mainlib,7258,759,847,44.83000183105469,,0,35.15523261167407,1.0629309617465388,109.64109245291911,1342.3821014236455,,,0.0,0.0,0.0,C11H14O2,178
839,"2,3,3',4'-Tetramethoxy-α-methyl-propenylstilbene-5-carboxaldehyde",,lib,,true,2155.7251908396947,,232720,mainlib,372542,654,703,16.110000610351562,,0,54.53359921330175,0.38182956878273727,49.00339936860837,1338.1865956216889,,,0.0,0.0,0.0,C20H22O5,342
810,tert-Hexadecanethiol,,lib,,true,1805.5555555555557,,25117,mainlib,234966,713,742,15.680000305175781,,0,45.0019636084361,0.4127887230083646,53.828155756425986,1332.3108148284464,,,0.0,0.0,0.0,C16H34S,258
892,"Chromone, 5-hydroxy-6,7,8-trimethoxy-2,3-dimethyl-",,lib,,true,2097.709923664122,,215120,mainlib,124959,645,673,35.38999938964844,,0,53.036896101793914,0.31991126033148254,40.342898511793464,1332.0773665845645,,,0.0,0.0,0.0,C14H16O6,280
999,"Androstan-17-one, 3-ethyl-3-hydroxy-, (5α)-",,lib,,true,2033.5877862595416,,60724,mainlib,42880,683,693,32.810001373291016,,0,51.38264529433789,0.4850267495348284,29.23775144573301,1331.2166031320348,,,0.0,0.0,0.0,C21H34O2,318
925,{4-Methoxy-2-[(trimethylsilyl)oxy]phenyl}(phenyl)methanone,,lib,,true,2119.083969465649,,221335,mainlib,408179,801,823,71.4800033569336,,0,53.58831303761259,0.7326999833398472,35.712453474174254,1329.1601950154177,,,0.0,0.0,0.0,C17H20O3Si,300
846,"1H-Cyclopropa[l]phenanthrene,1a,9b-dihydro-",,lib,,true,1941.6666666666667,,179135,mainlib,187620,830,863,19.510000228881836,,0,48.86188215916682,0.7017408291142199,47.534030093753245,1305.657082774027,,,0.0,0.0,0.0,C15H12,192
934,"2,6-Dimethyldibenzothiophene",,lib,,true,2041.2213740458017,,191743,mainlib,326057,808,903,56.540000915527344,,0,51.57957991427314,0.6811013929638016,35.632066761842,1300.91519479604,,,0.0,0.0,0.0,C14H12S,212
932,"Tricyclo[20.8.0.0(7,16)]triacontane, 1(22),7(16)-diepoxy-",,lib,,true,2508.108108108108,,20028,mainlib,155907,716,783,19.81999969482422,,0,62.765466326594805,0.6501422387381742,34.564274409262,1300.538002656505,,,0.0,0.0,0.0,C30H52O2,444
840,"Palmitic acid, 2-(tetradecyloxy)ethyl ester",,lib,,true,2328.3333333333335,,24281,mainlib,36419,653,656,13.890000343322754,,0,58.70861315592885,0.6707816748885924,47.730763108236715,1285.2147165529495,,,0.0,0.0,0.0,C32H64O3,496
906,Phorbol,,lib,,true,2251.6666666666665,,51915,mainlib,193266,730,733,61.02000045776367,,0,56.89681465252463,0.5882239302869195,37.69205857667839,1276.983775554403,,,0.0,0.0,0.0,C20H28O6,364
903,α-N-Normethadol,,lib,,true,2220.0,,28754,mainlib,248097,655,668,26.31999969482422,,0,56.14846309677072,0.536625339910874,38.52149841666687,1273.2139862618915,,,0.0,0.0,0.0,C20H27NO,297
788,"Ethanol, 2-(9-octadecenyloxy)-, (Z)-",,lib,,true,1951.388888888889,,20581,mainlib,36235,800,809,10.869999885559082,,0,49.13759062707616,0.49534646761003753,63.035866596948836,1269.9316786277868,,,0.0,0.0,0.0,C20H40O2,312
814,tert-Hexadecanethiol,,lib,,true,2135.87786259542,,25117,mainlib,234966,748,787,34.040000915527344,,0,54.02156920147012,0.25799295188022786,52.949626872316,1259.7937108811693,,,0.0,0.0,0.0,C16H34S,258
1019,"Tricyclo[20.8.0.0(7,16)]triacontane, 1(22),7(16)-diepoxy-",,lib,oil,true,2743.6893203883496,,20028,mainlib,155907,767,810,36.18000030517578,,0,67.68883182497582,0.39214928685794637,25.894891092480975,1256.4382446478658,,,0.0,0.0,0.0,C30H52O2,444
1044,"Acetamide, N-[2-(3-ethyl-1-methyl-9H-carbazol-2-yl)ethyl]-N-methyl-",,lib,,true,2131.297709923664,,197149,mainlib,48187,686,732,45.79999923706055,,0,53.90340842950898,0.629502802587756,23.111415889346972,1249.1535930012633,,,0.0,0.0,0.0,C20H24N2O,308
781,"1,4-Benzenedicarboxylic acid, bis(2-ethylhexyl) ester",,lib,,true,2790.291262135922,,213524,mainlib,324010,802,843,58.70000076293945,,0,68.63411800066497,0.6398225206629651,65.17945866659284,1248.2599292095406,,,0.0,0.0,0.0,C24H38O4,390
818,Diallyl phthalate,,lib,,true,1768.354430379747,1712.0,4102,mainlib,228069,749,860,77.22000122070312,,0,43.85974281281171,0.8668563183175656,53.23156000836752,1244.5856741514542,,,0.0,0.0,0.0,C14H14O4,246
742,Heneicosane,,lib,,true,2135.87786259542,2100.0,25390,mainlib,230947,845,881,9.770000457763672,,0,54.02156920147012,0.19607464342897318,83.66476181472535,1241.9358910592337,,,0.0,0.0,0.0,C21H44,296
784,"1H-Indene-1-carboxylic acid, 1-ethyl-2,3-dihydro-3,3-dimethyl-, methyl ester",,lib,,true,1816.6666666666667,,161413,mainlib,61442,757,806,38.04999923706055,,0,45.317059000332485,0.49534646761003753,62.618213657000524,1235.7625703946615,,,0.0,0.0,0.0,C15H20O2,232
873,Dihydroagathic acid,,lib,,true,2286.6666666666665,,102643,mainlib,236296,687,720,52.939998626708984,,0,57.723940056252644,0.536625339910874,41.48031858669128,1224.0729658651398,,,0.0,0.0,0.0,C20H32O4,336
968,Z-5-Methyl-6-heneicosen-11-one,,lib,,true,2174.0458015267177,,7198,mainlib,131162,694,738,10.6899995803833,,0,55.00624230114633,0.40246900493315546,30.80196189583512,1219.10194840869,,,0.0,0.0,0.0,C22H42O,322
834,3ß-Myristoylolean-12-en-16ß-ol,,lib,,true,2323.333333333333,,202762,mainlib,104372,668,704,36.29999923706055,,0,58.5904523839677,0.7017408291142199,49.810171051183715,1215.6666942771844,,,0.0,0.0,0.0,C44H76O3,652
940,"(22S)-6α,11ß,21-Trihydroxy-16α,17α-propylmethylenedioxypregna-1,4-diene-3,20-dione",,lib,,true,2128.2442748091603,,237377,mainlib,103135,668,670,14.4399995803833,,0,53.82463458153488,0.31991126033148254,34.78509502392262,1206.1498687617004,,,0.0,0.0,0.0,C25H34O7,446
860,"10,18-Bisnorabieta-5,7,9(10),11,13-pentaene",,lib,,true,2143.511450381679,2082.0,197575,mainlib,293167,745,893,45.61000061035156,,0,54.218503821405356,0.44374787723399195,45.19154189224355,1185.9507787058665,,,0.0,0.0,0.0,C18H22,238
822,"Pentadecanoic acid, TMS derivative",,lib,,true,1976.388888888889,1950.0,97065,mainlib,352555,789,833,71.8499984741211,,0,49.846555258843026,0.3302309784066917,54.91716539830668,1182.777689530403,,,0.0,0.0,0.0,C18H38O2Si,314
900,"Octadecanal, 2-bromo-",,lib,,true,2479.2792792792793,,7651,mainlib,36546,704,718,31.329999923706055,,0,62.135275542802034,0.7017408291142199,37.73992733290652,1182.061178938266,,,0.0,0.0,0.0,C18H35BrO,346
1188,Fluprednisolone,,lib,,true,2263.333333333333,,127116,mainlib,247939,658,660,25.3799991607666,,0,57.17252312043397,1.176447860573839,16.65298215142684,1180.9720817842067,,,0.0,0.0,0.0,C21H27FO5,378
739,"Eicosane, 7-hexyl-",,lib,,true,2749.5145631067962,,24308,mainlib,16328,858,863,13.0600004196167,,0,67.80699259693696,0.22703379765460052,86.2519519245543,1176.683717087692,,,0.0,0.0,0.0,C26H54,366
880,17-Pentatriacontene,,lib,,true,2475.6756756756754,,24490,mainlib,233160,738,742,21.31999969482422,,0,62.056501694827936,0.6398225206629651,40.38286224147305,1166.780286255671,,,0.0,0.0,0.0,C35H70,490
849,Phenanthridine,,lib,,true,1831.9444444444448,1832.0,166731,mainlib,118684,834,893,16.540000915527344,,0,45.75031516419002,0.7326999833398472,47.5718685213069,1162.9004804559975,,,0.0,0.0,0.0,C13H9N,179
874,"Acethydrazide, 2-(2-benzothiazolylthio)-N2-(3-fluorobenzylideno)-",2-phenylbenzothiazole,lib,btz,true,1909.7222222222222,,156347,mainlib,295375,665,679,37.869998931884766,,0,47.95598290746471,0.49534646761003753,42.80687363515608,1139.8011602727847,,,0.0,0.0,0.0,C16H12FN3OS2,345
1045,"(2,3-Diphenyl-aziridin-1-yl)-(1-methyl-7-oxa-bicyclo[4.1.0]hept-2-ylidene)-amine",,lib,,true,2211.6666666666665,,167496,mainlib,190784,652,753,14.3100004196167,,0,55.951528476835485,1.2796450413259302,23.449174122550176,1139.1540664557692,,,0.0,0.0,0.0,C21H22N2O,318
1007,"Benzophenone, 2'-hydroxy-5'-methoxy-",,lib,,true,2070.2290076335876,,200007,mainlib,185273,664,784,22.579999923706055,,0,52.327931470027046,0.8152577279415201,27.59359111878439,1132.960423957294,,,0.0,0.0,0.0,C14H12O3,228
754,"4-[7-Acetoxy-2,2-dimethyl-3a-(2-oxo-ethyl)-tetrahydro-[1,3]dioxolo[4,5-c]pyran-6-yl]-3-methyl-but-2-enoic acid, methyl ester",,lib,,true,1895.8333333333333,,12248,mainlib,188595,537,561,39.79999923706055,,0,47.562113667594225,0.31991126033148254,75.39555480168201,1129.732787961574,,,0.0,0.0,0.0,C18H26O8,370
1084,"Tricyclo[20.8.0.0(7,16)]triacontane, 1(22),7(16)-diepoxy-",,lib,oil,true,2794.1747572815534,,20028,mainlib,155907,748,790,15.640000343322754,,0,68.71289184863907,0.4127887230083646,21.533312384541205,1123.7628244683644,,,0.0,0.0,0.0,C30H52O2,444
922,"2-Isopropylidene-3-methyl-1-phenyl-hexa-3,5-dien-1-one",,lib,,true,1905.5555555555554,,80927,mainlib,186445,666,696,16.950000762939453,,0,47.837822135503565,0.6811013929638016,36.234700237168,1115.530410989526,,,0.0,0.0,0.0,C16H18O,226
1069,tert-Hexadecanethiol,,lib,,true,1840.277777777778,,25117,mainlib,234966,662,675,17.020000457763672,,0,45.98663670811231,0.25799295188022786,22.402646060072584,1111.6150438375846,,,0.0,0.0,0.0,C16H34S,258
830,"5,7,9(11)-Androstatriene, 3-hydroxy-17-oxo-",,lib,,true,2013.7404580152672,,14099,mainlib,251163,675,701,27.780000686645508,,0,50.87061528250627,0.8049380098663109,49.65918708918616,1109.6796185698622,,,0.0,0.0,0.0,C19H24O2,284
1099,Phorbol,,lib,,true,2016.7938931297713,,51915,mainlib,193266,739,739,61.130001068115234,,0,50.94938913048038,0.30959154225627344,19.817889567901148,1089.4612326154847,,,0.0,0.0,0.0,C20H28O6,364
933,"9-Octadecene, 1,1'-[1,2-ethanediylbis(oxy)]bis-, (Z,Z)-",,lib,,true,2488.288288288288,,20272,mainlib,36082,736,753,59.150001525878906,,0,62.332210162737276,0.7017408291142199,34.59578335448168,1082.2773693097215,,,0.0,0.0,0.0,C38H74O2,562
970,1-Dimethylthexylsilyloxytetradecane,,lib,,true,1791.1392405063293,,46116,mainlib,281983,727,799,15.149999618530273,,0,44.56870744457857,0.5985436483621287,30.355840961739887,1080.2651732997851,,,0.0,0.0,0.0,C22H48OSi,356
981,"Curan-17-oic acid, 2,16-didehydro-20-hydroxy-19-oxo-, methyl ester",,lib,,true,2210.0,,36493,mainlib,48456,684,703,45.33000183105469,,0,55.91214155284843,0.8152577279415201,30.205196349183097,1078.1478107179773,,,0.0,0.0,0.0,C20H22N2O4,354
964,"Heptadecane, 9-octyl-",,lib,,true,2128.2442748091603,,24252,mainlib,15951,787,798,7.829999923706055,,0,53.82463458153488,0.2167140795793914,31.88711965127004,1064.3962388703994,,,0.0,0.0,0.0,C25H52,352
980,"9-Octadecene, 1,1'-[1,2-ethanediylbis(oxy)]bis-, (Z,Z)-",,lib,,true,2488.288288288288,,20272,mainlib,36082,715,735,34.06999969482422,,0,62.332210162737276,0.8049380098663109,30.488812476512976,1059.5836314846401,,,0.0,0.0,0.0,C38H74O2,562
745,"1,3-Diisobutyrin, TMS derivative",,lib,,true,1440.677966101695,,9067,mainlib,79641,633,697,19.969999313354492,,0,33.06772564036052,0.4643873133844102,81.49956318060867,1054.6914190381422,,,0.0,0.0,0.0,C14H28O5Si,304
712,"5(1H)-Azulenone, 2,4,6,7,8,8a-hexahydro-3,8-dimethyl-4-(1-methylethylidene)-, (8S-cis)-",,lib,,true,1499.4350282485875,,194962,mainlib,107034,769,790,16.479999542236328,,0,35.11584568768703,0.4231084410835737,106.05575243220665,1052.4139004431545,,,0.0,0.0,0.0,C15H22O,218
871,"1H-Indazole-5-carboxylic acid, 4,5,6,7-tetrahydro-3,6-dihydroxy-6-methyl-4-phenyl-, methyl ester",,lib,,true,2143.511450381679,,198293,mainlib,319053,618,688,9.369999885559082,,0,54.218503821405356,0.6191830845125469,41.459691359545104,1051.171700707273,,,0.0,0.0,0.0,C16H18N2O4,302
794,"10a,12a-Dimethyl-hexadecahydro-2-oxa-chrysen-3-one",,lib,,true,1746.8354430379745,,222576,mainlib,193544,674,677,32.93000030517578,,0,43.19016510503188,0.3715098507075281,60.36072039301507,1046.9296621737192,,,0.0,0.0,0.0,C19H30O2,290
769,"7-Acetyl-6-ethyl-1,1,4,4-tetramethyltetralin",,lib,,true,1888.888888888889,,207148,mainlib,161672,745,810,61.209999084472656,,0,47.36517904765899,0.7326999833398472,69.71192500041798,1045.7827909261682,,,0.0,0.0,0.0,C18H26O,258
870,"Propanoic acid, 2-methyl-, (dodecahydro-6a-hydroxy-9a-methyl-3-methylene-2,9-dioxoazuleno[4,5-b]furan-6-yl)methyl ester, [3aS-(3aα,6ß,6aα,9aß,9bα)]-",,lib,,true,1829.1666666666667,,7396,mainlib,44093,712,716,15.949999809265137,,0,45.671541316215915,0.7326999833398472,42.1559126873035,1042.1053986660045,,,0.0,0.0,0.0,C19H26O6,350
931,2-Methyl-Z-4-tetradecene,,lib,oil,true,2152.671755725191,,7783,mainlib,130783,753,808,9.529999732971191,,0,54.45482536532765,0.22703379765460052,34.69607695718878,1032.445264567441,,,0.0,0.0,0.0,C15H30,210
1094,"Benzophenone, 5-isopropyl-2-methyl-",,lib,,true,2193.8931297709923,,197745,mainlib,149716,649,670,14.0600004196167,,0,55.51827231297795,1.0422915255961207,20.614794443943538,1026.9540438286817,,,0.0,0.0,0.0,C17H18O,238
797,2-Hexadecanone,,lib,,true,1829.1666666666667,1805.0,28245,mainlib,154923,762,839,48.79999923706055,,0,45.671541316215915,0.5469450579860831,59.48914388730191,1017.0783828807616,,,0.0,0.0,0.0,C16H32O,240
1064,"Heptadecane, 2,6-dimethyl-",,lib,,true,1830.5555555555557,,24284,mainlib,68910,808,859,7.920000076293945,,0,45.71092824020297,0.17543520727855497,22.921990187605843,983.0586457542872,,,0.0,0.0,0.0,C19H40,268
887,"2-Methyl-cis-7,8-epoxynonadecane",,lib,,true,2039.6946564885498,,7784,mainlib,130933,705,728,13.850000381469727,,0,51.540192990286094,0.38182956878273727,40.49823867320083,970.3462232673228,,,0.0,0.0,0.0,C20H40O,296
994,"4-Azido-2-nitrobutyric acid, 2,6-di-t-butyl-4-methoxyphenyl ester",,lib,,true,2243.333333333333,,8018,mainlib,188525,685,696,26.809999465942383,,0,56.69988003258939,0.8771760363927747,29.25292884321243,968.8680626145001,,,0.0,0.0,0.0,C19H28N4O5,392
855,"4-Hydroxydiphenylamine, O-trimethylsilyl-",,lib,,true,2018.320610687023,,212296,mainlib,417420,815,851,70.43000030517578,,0,50.988776054467415,0.49534646761003753,46.461301751667634,957.7631190982711,,,0.0,0.0,0.0,C15H19NOSi,257
1120,"Octadecanoic acid, 4-hydroxy-, methyl ester",,lib,,true,2138.9312977099235,,54862,mainlib,14854,730,743,43.31999969482422,,0,54.10034304944421,1.1351689882730027,19.001308637438342,953.1337724655506,,,0.0,0.0,0.0,C19H38O3,314
764,2-(Methylmercapto)benzothiazole,2-(Methylmercapto)benzothiazole,lib,btz,true,1636.7088607594937,1607.0,168148,mainlib,231790,907,917,78.80999755859375,,0,39.763502718158705,0.5263056218356649,72.50419671554118,951.431547722761,,,0.0,0.0,0.0,C8H7NS2,181
914,"1,1-Diphenyl-4-phenylthiobut-3-en-1-ol",,lib,,true,1888.888888888889,,10906,mainlib,190565,680,707,23.469999313354492,,0,47.36517904765899,0.536625339910874,36.66154287662357,950.9494315574411,,,0.0,0.0,0.0,C22H20OS,332
1028,"Oxiranedodecanoic acid, 3-octyl-, cis-",,lib,,true,1902.7777777777778,,20285,mainlib,244777,675,688,34.77000045776367,,0,47.759048287529474,0.4231084410835737,24.737702875456307,945.023545042855,,,0.0,0.0,0.0,C22H42O3,354
1059,"4a-Methyl-1-methylene-1,2,3,4,4a,9,10,10a-octahydrophenanthrene",,lib,,true,1944.4444444444446,,182800,mainlib,191438,746,822,36.09000015258789,,0,48.940656007140916,0.8874957544679839,22.958660566873732,940.0738151229361,,,0.0,0.0,0.0,C16H20,212
763,Ethyl 2-ethyl-3-methyl-3-trimethylsilyloxyvalerate,,lib,,true,1510.7344632768363,,42446,mainlib,79622,661,667,20.290000915527344,,0,35.50971492755751,0.536625339910874,71.48040956258774,937.8544458425206,,,0.0,0.0,0.0,C13H28O3Si,260
1130,"Azuleno[4,5-b]furan-2(3H)-one, 9a-[(acetyloxy)methyl]decahydro-6a,9-dihydroxy-6-methyl-3-methylene-, [3aS-(3aα,6ß,6aα,9ß,9aß,9bα)]-",,lib,,true,2283.333333333333,,105893,mainlib,44097,615,643,13.489999771118164,,0,57.645166208278546,1.0422915255961207,18.837981649208814,934.1595224839002,,,0.0,0.0,0.0,C17H24O6,324
836,"3,12-Oleandione",,lib,,true,2330.0,,68923,mainlib,195969,679,680,50.060001373291016,,0,58.7480000799159,0.7120605471894289,47.82494151161518,927.3849604447896,,,0.0,0.0,0.0,C30H48O2,440
939,"9,19-Cyclochloestene-3,7-diol, 4,14-dimethyl-, 3-acetate",,lib,,true,1941.6666666666667,,174414,mainlib,186587,661,676,13.920000076293945,,0,48.86188215916682,0.30959154225627344,35.81086642364971,923.9141332231002,,,0.0,0.0,0.0,C31H52O3,472
1014,"Acetamide, N-[2-(3-ethyl-1-methyl-9H-carbazol-2-yl)ethyl]-N-methyl-",,lib,,true,2160.3053435114502,,197149,mainlib,48187,686,722,34.209999084472656,,0,54.65175998526289,0.8668563183175656,27.065215362003073,923.4901191148383,,,0.0,0.0,0.0,C20H24N2O,308
894,Phorbol,,lib,,true,2470.27027027027,,51915,mainlib,193266,740,750,63.95000076293945,,0,61.93834092286679,0.7017408291142199,38.72224439994898,908.8202165460934,,,0.0,0.0,0.0,C20H28O6,364
1149,"Ethyl 1-(8-dimethylamino-1-naphthyl)-1H-1,2,3-triazole-5-carboxylate",,lib,,true,2123.664122137405,,189979,mainlib,227757,669,690,25.450000762939453,,0,53.70647380957374,1.3002844774763485,18.008522197953425,903.4353493149255,,,0.0,0.0,0.0,C17H18N4O2,310
829,"1,3-Dimethyl 5-(methoxyimino)-4,6-dimethyl-2-oxocyclohexa-1(6),3-diene-1,3-dicarboxylate",,lib,,true,2313.333333333333,,32528,mainlib,388367,657,725,28.920000076293945,,0,58.354130840045414,0.7017408291142199,50.041390819940716,901.5024930340005,,,0.0,0.0,0.0,C13H15NO6,281
1252,"1,1,6-trimethyl-3-methylene-2-(3,6,9,13-tetramethyl-6-ethenye-10,14-dimethylene-pentadec-4-enyl)cyclohexane",,lib,oil,true,2876.288659793814,,68166,mainlib,373945,749,835,34.5099983215332,,0,70.28836880812099,0.4334281591587828,14.335585770409255,894.1569478978037,,,0.0,0.0,0.0,C33H56,452
895,"B(9a)-Homo-19-norpregna-9(11),9a,16-trien-20-one, 3-(dimethylamino)-4,4,14-trimethyl-, (3ß,5α)-",,lib,,true,1908.3333333333333,,38454,mainlib,187626,651,656,19.049999237060547,,0,47.91659598347766,0.536625339910874,38.89029888063669,882.5683814892836,,,0.0,0.0,0.0,C26H39NO,381
1271,"1,1,6-trimethyl-3-methylene-2-(3,6,9,13-tetramethyl-6-ethenye-10,14-dimethylene-pentadec-4-enyl)cyclohexane",,lib,oil,true,2841.237113402062,,68166,mainlib,373945,744,834,32.630001068115234,,0,69.61879110034118,0.4127887230083646,13.57960378145799,859.0960921334963,,,0.0,0.0,0.0,C33H56,452
912,"Cyclohexane, 1,1-dimethyl-3-methylene-2-[3-(t-butyldimethylsilyloxy)-2-propenyl)-, (Z)-",,lib,,true,1911.111111111111,,42953,mainlib,196141,689,706,12.90999984741211,,0,47.99536983145176,0.31991126033148254,38.58039578306489,853.0155498263484,,,0.0,0.0,0.0,C18H34OSi,294
1144,"4-Methoxyphenoxyformamide, N-methyl-N-[4-(1-pyrrolidinyl)-2-butynyl]-",,lib,,true,2361.6666666666665,,37709,mainlib,124113,645,679,22.940000534057617,,0,59.49635163566981,1.2486858871003028,18.073976315668006,850.616592675764,,,0.0,0.0,0.0,C17H22N2O3,302
911,"5-(7a-Isopropenyl-4,5-dimethyl-octahydroinden-4-yl)-3-methyl-pent-2-enal",,lib,,true,2230.0,,177312,mainlib,193541,711,809,20.940000534057617,,0,56.38478464069301,0.5572647760612922,37.49316641502082,848.8037076707369,,,0.0,0.0,0.0,C20H32O,288
705,"5-Cyclotetradecyn-2-one, 8-hydroxy-14-pentyl-1-oxa",,lib,,true,1888.888888888889,,89542,mainlib,196903,650,672,43.09000015258789,,0,47.36517904765899,0.25799295188022786,112.29566650127526,845.325102874574,,,0.0,0.0,0.0,C18H30O3,294
875,"Ethanol, 2-(9-octadecenyloxy)-, (Z)-",,lib,,true,1848.6111111111113,,20581,mainlib,36235,789,795,7.639999866485596,,0,46.222958252034594,0.49534646761003753,42.56898737538722,833.7560795350109,,,0.0,0.0,0.0,C20H40O2,312
858,Phorbol,,lib,,true,2454.0540540540537,,51915,mainlib,193266,721,729,65.0999984741211,,0,61.583858606983355,0.7017408291142199,44.777779680702224,829.1014363103204,,,0.0,0.0,0.0,C20H28O6,364
1123,"Benzene, 1,1'-ethylidenebis[4-ethyl-",,lib,,true,2271.666666666666,,197748,mainlib,11431,691,736,25.969999313354492,,0,57.36945774036921,1.2899647594011394,19.098749653236155,828.7656351059337,,,0.0,0.0,0.0,C18H22,238
728,"2-Propenoic acid, tridecyl ester",,lib,,true,1720.2531645569625,,19633,mainlib,245638,846,865,15.1899995803833,,0,42.36303970130388,0.40246900493315546,94.83395032631233,822.466487844018,,,0.0,0.0,0.0,C16H30O2,254
926,"2,6-Dimethyldibenzothiophene",,lib,,true,2018.320610687023,,191743,mainlib,326057,727,882,35.90999984741211,,0,50.988776054467415,0.6398225206629651,35.32682804740034,821.3396968771922,,,0.0,0.0,0.0,C14H12S,212
768,"Octasiloxane, 1,1,3,3,5,5,7,7,9,9,11,11,13,13,15,15-hexadecamethyl-",,lib,,true,1895.8333333333333,,43294,mainlib,153848,703,742,40.040000915527344,,0,47.562113667594225,0.24767323380501877,70.38794043567032,818.6636901097257,,,0.0,0.0,0.0,C16H50O7Si8,578
881,2-{5-Methyl-2-[(trimethylsilyl)oxy]phenyl}-2H-benzotriazole,,lib,,true,2145.038167938931,,220425,mainlib,408066,797,840,40.47999954223633,,0,54.25789074539241,0.5469450579860831,41.605623724870384,816.0007027278316,,,0.0,0.0,0.0,C16H19N3OSi,297
1205,Octocrylene,,lib,,true,2700.970873786408,,187096,mainlib,408774,735,764,76.18000030517578,,0,66.82231949726076,0.9700534990696568,16.172777292580577,815.2734491220532,,,0.0,0.0,0.0,C24H27NO2,361
