BlobID,Compound Name,Description,Group Name,Constellation Name,Inclusion,LRI I,Library RI,Library ID,Library Name,Library NIST ID,Library Match Factor,Library Reverse Match Factor,Library Probability,Review Status,Internal Standard,Retention I (min),Retention II (sec),Peak Value,Volume,Quantifier(1),Quantifier(2),Quantifier Response(1),Quantifier Response(2),Volume Ratio
1,pentaerythritol-C13,,,,true,1526.5536723163839,1527.0,25,caice_ssi,0,968,968,97.54000091552734,,1,35.87481091470276,0.28917331203727487,3894.060580254416,31579.932736600604,,,0.0,0.0,1.0
2,"d-C15 alcohol, TMS",,,,true,1869.014084507042,1869.0,4,caice_ssi,0,823,824,76.33000183105469,,2,46.596255712427634,0.30982854861136594,1130.748799485329,13143.334758469868,,,0.0,0.0,1.0
3,dC20,,,,true,2000.0,2000.0,14,caice_ssi,0,911,912,96.2300033569336,,3,50.26204382341445,0.2995009303243204,995.0906426717993,11070.762510901954,,,0.0,0.0,1.0
5,dC22,,,,true,2200.0,2200.0,15,caice_ssi,0,870,870,78.12000274658203,,5,55.38626376350354,0.30982854861136594,561.2297983579338,8618.845825662635,,,0.0,0.0,1.0
4,dC24,,,,true,2400.0,2400.0,16,caice_ssi,0,927,927,78.12000274658203,,4,60.116312938970395,0.3201561668984115,699.3536584792892,7660.243242892631,,,0.0,0.0,1.0
10,dC18,,,,true,1800.0,1800.0,13,caice_ssi,0,883,883,76.33000183105469,,10,44.66481896577867,0.28917331203727487,367.85866599367,4750.109224995268,,,0.0,0.0,1.0
7,dC28,,,,true,2800.0,2800.0,18,caice_ssi,0,883,883,78.12000274658203,,7,68.51215022542407,0.3511390217595481,477.3003622908145,4526.9552162177615,,,0.0,0.0,1.0
6,dC26,,,,true,2600.0,2600.0,17,caice_ssi,0,914,916,78.12000274658203,,6,64.45219134981501,0.34081140347250255,541.7189794159494,4473.684798989152,,,0.0,0.0,1.0
15,d-C6diacid,,,,true,1525.4237288135591,1524.0,6,caice_ssi,0,924,927,96.98999786376953,,15,35.83539383824054,0.7229332800931871,310.1285308962688,4034.45067289665,,,0.0,0.0,1.0
17,dC36,,,,true,3600.0,3600.0,22,caice_ssi,0,885,885,75.18000030517578,,17,82.46579529305127,0.4750704412040944,274.37249139882624,3615.4730596954705,,,0.0,0.0,1.0
13,dC30,,,,true,3000.0,3000.0,19,caice_ssi,0,883,883,78.12000274658203,,13,72.29618956579755,0.36146664004659357,337.8362092417665,3535.5588326737075,,,0.0,0.0,1.0
9,dC32,,,,true,3200.0,3200.0,20,caice_ssi,0,887,887,78.12000274658203,,9,75.80430937093546,0.3924494949077302,425.7516511812719,3531.38208851197,,,0.0,0.0,1.0
12,"d-C22 acid, TMS",,,,true,2646.601941747573,2649.0,5,caice_ssi,0,867,869,98.56999969482422,,12,65.39820118490839,0.4544152046300034,341.42419081006665,3523.068049242079,,,0.0,0.0,1.0
16,dC34,,,,true,3400.0,3400.0,21,caice_ssi,0,887,889,78.12000274658203,,16,79.11534379376226,0.41310473148182125,310.83827612834284,3419.9648993219066,,,0.0,0.0,1.0
