BlobID,Compound Name,Description,Group Name,Constellation Name,Inclusion,LRI I,Library RI,Library ID,Library Name,Library NIST ID,Library Match Factor,Library Reverse Match Factor,Library Probability,Review Status,Internal Standard,Retention I (min),Retention II (sec),Peak Value,Volume,Quantifier(1),Quantifier(2),Quantifier Response(1),Quantifier Response(2),Volume Ratio
619,trans ferulic acid,,,,true,2123.664122137405,2124.0,62,caice_sse,0,922,923,84.73999786376953,,215,53.34493375648294,0.7074564313812939,276.3805123346974,2329.1288861476087,,,0.0,0.0,0.355966781995605
624,C22,,,,true,2238.0165289256197,2238.0,14,caice_sse,0,916,916,75.18000030517578,,4,56.201588143777876,0.28708376925617723,279.23343534208834,2326.0376402292945,,,0.0,0.0,0.07138831847530512
645,pinic acid 2,,,,true,1697.4683544303798,1697.0,105,caice_sse,0,923,923,52.810001373291016,,710,41.409596932853354,0.7074564313812939,191.18987206812017,2185.956370424263,,,0.0,0.0,2.8902432631346113
535,"eicosanol, TMS",,,,true,2390.082644628099,2392.0,129,caice_sse,0,923,923,98.55000305175781,,5,59.80175531680713,0.3075897527744756,342.32378832274117,2137.9687880913943,,,0.0,0.0,0.07911584402124072
665,C7 acid,,,,true,1934.2657342657342,,100,caice_sse,0,339,469,91.43000030517578,,2,48.336005515746585,0.3998666786068183,132.25614570011385,2125.3530655773598,,,0.0,0.0,0.05082766321411675
622,C24,,,,true,2441.8181818181815,2443.0,16,caice_sse,0,926,926,74.62000274658203,,5,60.93659062134896,0.2973367610153264,280.7635375750251,2063.305113639098,,,0.0,0.0,0.07635290395638883
775,C34,,,,true,2619.230769230768,3461.0,1,caice_sse,0,0,889,2.7699999809265137,,11,64.73241905378197,0.6972034396221447,20.267035403638147,2062.4620462609482,,,0.0,0.0,0.1974906638927303
649,ketopinic acid,,,,true,1529.2134831460676,1529.0,116,caice_sse,0,929,929,98.95999908447266,,19,35.93108166954797,1.0252991759149186,166.5817746240573,2049.630769974467,,,0.0,0.0,0.2045071712150739
652,4-Benzoylbenzoic acid,,,,true,2241.322314049587,2242.0,96,caice_sse,0,919,919,77.51000213623047,,215,56.27985264753939,0.9432752418417252,160.23597201018129,2040.1522739184704,,,0.0,0.0,0.3118017401471313
640,a-bisabolol,,,,true,1718.987341772152,1719.0,71,caice_sse,0,922,923,98.83000183105469,,9,42.07484521482615,0.4716376209208626,209.7296641189605,1944.886138805743,,,0.0,0.0,0.14783588412948126
672,4-Bromodiphenylamine,,,,true,1993.0069930069928,1993.0,97,caice_sse,0,917,917,98.72000122070312,,738,49.9795600947382,0.6869504478629955,116.38158595142886,1926.3572829542907,,,0.0,0.0,4.141467570705409
654,cholesterol,,,,true,3207.142857142857,3209.0,54,caice_sse,0,900,901,98.94999694824219,,273,75.806846336035,0.5741675385123545,160.74126414569946,1911.8254492958501,,,0.0,0.0,0.39233811566010185
656,20200803_1919_blob_583,,,,true,1651.8987341772151,1652.0,9,caice_ssa_fb_0803_1919,0,843,846,98.19999694824219,,710,40.00083586514625,0.9022632748051284,147.18769976473413,1865.621593874359,,,0.0,0.0,2.466700761373061
651,4-nitrocatechol,,,,true,1768.3544303797466,1770.0,7,caice_sse,0,911,911,98.7300033569336,,9,43.6010030381755,1.2406120028570515,160.7393396415864,1831.1096104338158,,,0.0,0.0,0.13918743251607454
623,C23,,,,true,2340.495867768595,2342.0,15,caice_sse,0,922,922,74.62000274658203,,5,58.62778776038455,0.3075897527744756,280.8506217552349,1827.1282054857393,,,0.0,0.0,0.06761314333361529
660,a-Amyrin,,,,true,3477.647058823529,3480.0,48,caice_sse,0,920,921,62.88999938964844,,18,80.26792305044081,0.7382154066587414,136.7947021239088,1787.5758250591364,,,0.0,0.0,0.20368713610003575
631,FAME18 (Methyl Stearate),,,,true,2161.8320610687024,2161.0,43,caice_sse,0,921,921,98.69999694824219,,4,54.323240053501756,0.4716376209208626,251.36185931647196,1778.9074613534563,,,0.0,0.0,0.054596370322140805
634,"12-OH C18 Acid, TMS",,,,true,2469.090909090909,2471.0,2,caice_sse,0,910,910,98.16999816894531,,5,61.52357439956025,0.440878645643415,229.75900828637532,1762.4401368532162,,,0.0,0.0,0.06521935200397908
642,"oleic Acid, TMS",,,,true,2251.2396694214876,2252.0,124,caice_sse,0,890,890,87.87000274658203,,4,56.5146461588239,0.440878645643415,211.63711925272946,1740.2822080473131,,,0.0,0.0,0.05341092437899757
650,isopimaric acid,,,,true,2381.818181818182,2383.0,115,caice_sse,0,914,915,71.94000244140625,,5,59.606094057403375,0.5946735220306528,173.29345757281408,1643.3299143582553,,,0.0,0.0,0.06081166100458935
670,pyrene,,,,true,2169.4656488549617,2170.0,107,caice_sse,0,900,903,94.06999969482422,,215,54.51890131290552,0.933022250082576,119.6641410405864,1624.2957991876124,,,0.0,0.0,0.2482453212806664
647,octadecanone,,,,true,2030.5343511450378,2032.0,123,caice_sse,0,900,901,98.98999786376953,,3,50.957866391757015,0.5741675385123545,189.4422852830976,1577.128031283702,,,0.0,0.0,0.04337784310986966
661,Quinoline,,,,true,1255.878524555832,1256.0,47,caice_sse,0,966,966,98.26000213623047,,751,26.187150951240543,0.7997333572136366,136.1112581131747,1546.0470431240612,,,0.0,0.0,3.7411949182762707
637,"16-OH C16 Acid, TMS",,,,true,2427.272727272727,2430.0,3,caice_sse,0,888,889,66.66000366210938,,5,60.62353260630294,0.4511316374025642,222.1657964081969,1495.7566813631738,,,0.0,0.0,0.05535069218765357
671,vanillic acid,,,,true,1784.8101265822786,1789.0,91,caice_sse,0,338,409,78.12000274658203,,9,44.109722312625294,0.6972034396221447,117.44878306612372,1466.2479654846238,,,0.0,0.0,0.11145334423719859
690,9H-Florenone,,,,true,1775.9493670886077,1776.0,8,caice_sse,0,860,860,98.86000061035156,,9,43.83579654946002,1.0868171264698137,82.38760029761761,1454.507167766174,,,0.0,0.0,0.11056089548327913
659,Tricarballylic acid,,,,true,1755.6962025316457,1757.0,70,caice_sse,0,872,873,98.95999908447266,,9,43.20968051936798,0.7382154066587414,137.0841514961794,1425.826528081252,,,0.0,0.0,0.10838080501905117
669,mannosan,,,,true,1706.3291139240507,1706.0,119,caice_sse,0,913,913,98.9800033569336,,9,41.68352269601862,0.6151795055489512,123.63770860014483,1389.260270535461,,,0.0,0.0,0.10560130810880645
646,C25,,,,true,2545.454545454545,2545.0,17,caice_sse,0,905,905,74.62000274658203,,7,63.167128978551865,0.3075897527744756,202.92435749457218,1382.8410556491626,,,0.0,0.0,0.10635319062124166
687,chrysene-d,,,,true,2520.0,2520.0,2,caice_ssi,0,899,899,81.95999908447266,,687,62.61927745222133,1.0047931923966202,88.9098143101437,1362.027944623276,,,0.0,0.0,1.0
681,galactosan,,,,true,1684.8101265822786,1684.0,131,caice_sse,0,925,925,98.95999908447266,,710,41.01827441404583,0.5946735220306528,102.5822891772259,1337.7477676711494,,,0.0,0.0,1.7687528102559926
655,C26,,,,true,2648.076923076923,2649.0,18,caice_sse,0,922,923,74.62000274658203,,11,65.31940283199327,0.32809573629277394,157.00164205487818,1296.6927052711949,,,0.0,0.0,0.12416456520648536
658,4-hydroxybenzoic acid,,,,true,1650.6329113924053,1651.0,6,caice_sse,0,914,914,79.98999786376953,,710,39.961703613265506,0.6254324973081004,142.106101522455,1285.4446252045773,,,0.0,0.0,1.6995982712175763
653,p-anisic acid (4-methozybenzoic acid),,,,true,1543.8202247191011,1544.0,125,caice_sse,0,934,934,97.38999938964844,,19,36.43980094399775,0.7074564313812939,160.82578977011144,1244.6094382904198,,,0.0,0.0,0.12418410145917483
664,arabitol,,,,true,1744.3037974683543,1744.0,72,caice_sse,0,914,914,98.95999908447266,,9,42.8574902524412,0.32809573629277394,134.61765314568765,1228.3927129362673,,,0.0,0.0,0.09337334415199078
675,pinonic acid,,,,true,1549.4382022471912,1549.0,106,caice_sse,0,918,918,98.95999908447266,,19,36.635462203401524,1.1585880687838581,110.6327375904657,1194.6912418904167,,,0.0,0.0,0.11920338527971862
657,20200803_1919_blob_591,,,,true,1815.3846153846152,1815.0,10,caice_ssa_fb_0803_1919,0,871,871,80.63999938964844,,9,45.0097641058826,0.7177094231404431,146.34559882141184,1192.051757753571,,,0.0,0.0,0.09061097306385976
693,Benzothiazole,,,,true,1245.7011833612023,1246.0,98,caice_sse,0,936,936,83.08000183105469,,751,25.71756392867151,0.6869504478629955,82.62379473022884,1191.4180359466873,,,0.0,0.0,2.8830475252678114
663,"d-C10 acid, TMS",,,,true,1466.2921348314605,1467.0,3,caice_ssi,0,890,891,98.88999938964844,,663,33.73967556422581,0.4613846291617134,135.09184227581136,1184.9627619799087,,,0.0,0.0,1.0
667,"cis-Vaccenic Acid, TMS",,,,true,2259.5041322314055,2258.0,56,caice_sse,0,893,894,90.98999786376953,,4,56.71030741822767,0.440878645643415,134.63718024129048,1184.19765028989,,,0.0,0.0,0.036344157779093014
662,stigmasterol,,,,true,3345.2380952380954,3346.0,111,caice_sse,0,891,893,98.04000091552734,,18,78.07651694511866,0.5844205302715036,134.6237802018877,1170.2837953010044,,,0.0,0.0,0.13334917117781914
692,C17,,,,true,1732.9113924050632,1729.0,10,caice_sse,0,837,839,98.68000030517578,,9,42.50529998551443,0.2973367610153264,85.84363637119532,1085.790595475346,,,0.0,0.0,0.08253378409089812
668,C27,,,,true,2748.076923076923,2750.0,19,caice_sse,0,923,924,75.18000030517578,,12,67.35427992979241,0.32809573629277394,133.56486584828235,1047.1631715950334,,,0.0,0.0,0.09034685595639297
679,C17,,,,true,1729.113924050633,1729.0,10,caice_sse,0,919,920,98.98999786376953,,9,42.38790322987217,0.2665777857378788,111.7803800146794,1032.9590635077634,,,0.0,0.0,0.0785179211143958
678,C7 acid,,,,true,1389.02128605904,,100,caice_sse,0,462,546,97.16000366210938,,1020,31.078682436334635,0.4613846291617134,111.61709994683042,1017.5679750849686,,,0.0,0.0,52.00749636203153
685,"Tartaric acid, 4TMS",,,,true,1659.4936708860762,1659.0,69,caice_sse,0,895,896,98.76000213623047,,710,40.23562937643077,0.49214360443916094,99.29956860397942,1016.8725580807745,,,0.0,0.0,1.3444957549125272
680,C22 acid,,,,true,2684.6153846153843,2683.0,35,caice_sse,0,879,880,98.12000274658203,,11,66.06291561772757,0.440878645643415,107.8917152233189,1012.7362227940832,,,0.0,0.0,0.0969743658315612
673,hydroquinone,,,,true,1421.3483146067415,1419.0,134,caice_sse,0,908,908,98.86000061035156,,1020,32.1743854889957,0.49214360443916094,119.71155585517408,999.5152620648569,,,0.0,0.0,51.08482934645465
674,C28,,,,true,2849.9999999999995,2852.0,20,caice_sse,0,917,917,74.62000274658203,,12,69.35002477571079,0.3383487280519232,123.82766900095157,995.9841587653445,,,0.0,0.0,0.08593124717111528
702,bisabolol,,,,true,1770.8860759493673,1771.0,53,caice_sse,0,898,898,98.70999908447266,,9,43.679267541937016,0.32809573629277394,78.83194139949046,981.243600239591,,,0.0,0.0,0.07458689343988596
718,triacetin,,,,true,1349.985858713404,1351.0,63,caice_sse,0,923,923,69.44000244140625,,751,29.826450376150547,1.7430085990553617,47.901699909591116,980.0443207401931,,,0.0,0.0,2.3715558001584767
686,C34,,,,true,3461.176470588235,3461.0,1,caice_sse,0,905,911,75.18000030517578,,18,79.99399728727555,0.41011967036596747,98.29981719754869,961.0646554738362,,,0.0,0.0,0.10950948459708401
676,C31,,,,true,3157.7777777777774,3160.0,23,caice_sse,0,901,903,74.62000274658203,,15,74.94593679465842,0.35885471157022153,116.23853852204047,951.7320647063041,,,0.0,0.0,0.12222660345135468
688,C12 diacid,,,,true,2119.083969465649,2120.0,29,caice_sse,0,872,873,98.06999969482422,,215,53.22753700084068,0.6254324973081004,91.18432666687295,944.8403595008112,,,0.0,0.0,0.14440239192918553
683,vanillin,,,,true,1557.303370786517,1557.0,92,caice_sse,0,927,927,98.66000366210938,,19,36.90938796656679,1.0355521676740678,96.88211891939864,944.2156679076932,,,0.0,0.0,0.09421154194672803
677,C30,,,,true,3055.5555555555557,3058.0,22,caice_sse,0,907,908,74.62000274658203,,14,73.14585320814382,0.34860171981107235,117.3005181523622,910.1108578265136,,,0.0,0.0,0.10162327844520518
689,phthalimide,,,,true,1592.1348314606741,1592.0,103,caice_sse,0,929,929,98.94999694824219,,710,38.12248777487012,0.8612513077685316,86.20154723170344,904.5894706570107,,,0.0,0.0,1.196036507792466
700,resorcinol,,,,true,1400.0,1398.0,108,caice_sse,0,900,900,98.95999908447266,,1020,31.430872703261407,0.48189061268001177,78.65975752458871,874.8162776887052,,,0.0,0.0,44.71151362201845
698,phthalic acid,,,,true,1713.9240506329113,1714.0,102,caice_sse,0,904,904,98.01000213623047,,9,41.918316207303135,0.8304923324910841,76.59597447895794,870.5729912928382,,,0.0,0.0,0.066174530888504
734,C9 Diacid (azelaic acid),,,,true,1823.7762237762233,1822.0,39,caice_sse,0,223,313,85.47000122070312,,9,45.24455761716711,0.8099863489727858,34.22786573371559,858.0427546891713,,,0.0,0.0,0.06522207481938308
699,C33,,,,true,3361.9047619047624,3362.0,25,caice_sse,0,897,903,72.98999786376953,,18,78.35044270828394,0.3793606950885199,80.69097148737637,849.4468934435934,,,0.0,0.0,0.09679108576492071
696,C29,,,,true,2952.0833333333326,2954.0,21,caice_sse,0,902,905,74.62000274658203,,14,71.26750511786767,0.3383487280519232,82.49634604211315,831.2523586898003,,,0.0,0.0,0.09281791243223449
808,dC20,,,,true,2000.0,2000.0,14,caice_ssi,0,805,819,75.11000061035156,,644,50.17522135414197,1.6917436402596158,13.739376492798328,828.2953208313136,,,0.0,0.0,0.3357403248457314
691,C32,,,,true,3259.523809523809,3261.0,24,caice_sse,0,895,903,71.41999816894531,,15,76.66775587741155,0.3691077033293707,89.26894200104289,817.7872993567153,,,0.0,0.0,0.10502468883075075
716,C35,,,,true,3562.3529411764694,3565.0,26,caice_sse,0,860,876,72.45999908447266,,23,81.6766841181479,0.440878645643415,53.83347313272316,803.8600808132459,,,0.0,0.0,0.10165748971322149
794,C25,,,,true,2596.363636363636,2545.0,17,caice_sse,0,0,901,2.8499999046325684,,687,64.26283203121294,0.88175729128683,17.03746037458768,792.6863215155238,,,0.0,0.0,0.5819897636056016
695,DPPA,,,,true,1952.4475524475522,1954.0,80,caice_sse,0,287,287,44.099998474121094,,738,48.844724790196366,0.7894803654544874,78.8963145611342,775.179175348916,,,0.0,0.0,1.6665545091771403
703,erythreitol,,,,true,1529.2134831460676,1529.0,130,caice_sse,0,495,569,79.93000030517578,,19,35.93108166954797,0.6459384808263987,73.13403889164329,771.34738743338,,,0.0,0.0,0.07696316553156708
682,C7 acid,,,,true,2594.5454545454545,,100,caice_sse,0,393,479,50.7599983215332,,7,64.2236997793322,0.4511316374025642,105.44993609050289,763.972084934594,,,0.0,0.0,0.05875647707047126
710,dC16,,,,true,1600.0,1600.0,12,caice_ssi,0,880,886,97.94000244140625,,710,38.39641353803539,0.2665777857378788,62.32438610383542,756.3226245715682,,,0.0,0.0,1.0
