BlobID,Compound Name,Description,Group Name,Constellation Name,Inclusion,LRI I,Library RI,Library ID,Library Name,Library NIST ID,Library Match Factor,Library Reverse Match Factor,Library Probability,Review Status,Internal Standard,Retention I (min),Retention II (sec),Peak Value,Volume,Quantifier(1),Quantifier(2),Quantifier Response(1),Quantifier Response(2),Volume Ratio
210,2-(methylmercapto)benzothiazole,,,,true,1636.7088607594937,1637.0,95,caice_sse,0,920,920,98.95999908447266,,703,39.570612640849035,0.6296477398859094,160.0199768251041,1405.3757228860595,,,0.0,0.0,5.2223271023822395
139,C27,,,,true,2749.5145631067962,2750.0,19,caice_sse,0,925,925,75.18000030517578,,11,67.50237130085344,0.33030701108769017,179.61580501589924,1395.6335957501433,,,0.0,0.0,0.23532657910603755
157,"eicosanol, TMS",,,,true,2389.9999999999995,2392.0,129,caice_sse,0,875,875,98.05000305175781,,5,59.898944754477064,0.31998491699119985,179.22471699997277,1387.231261908344,,,0.0,0.0,0.12114460442868426
298,3-5-dimethoxyphenol,,,,true,1525.714285714286,1525.0,4,caice_sse,0,865,869,98.8499984741211,,41,35.86738934883153,0.6193256457894191,145.50797398597933,1374.501276298688,,,0.0,0.0,0.4934498546530363
568,DEET,,,,true,1598.8571428571431,1599.0,41,caice_sse,0,922,922,98.58999633789062,,41,38.38873286680089,1.4141268912191733,93.35968030546792,1366.9217565753388,,,0.0,0.0,0.4907287855857903
604,4-Bromodiphenylamine,,,,true,1991.608391608392,1993.0,97,caice_sse,0,894,895,98.05000305175781,,2,50.04994663740922,0.6915803044648513,93.25837566703558,1332.4402164296155,,,0.0,0.0,0.09411953388796349
539,a-Amyrin,,,,true,3477.6470588235297,3480.0,48,caice_sse,0,904,904,62.4900016784668,,24,80.42425683044645,0.7328686808508125,105.68855329486541,1310.434583847979,,,0.0,0.0,0.34508160243287467
443,4-nitrocatechol,,,,true,1768.3544303797469,1770.0,7,caice_sse,0,921,921,98.62999725341797,,17,43.66779585754925,1.2180071033858575,121.1442098878324,1297.123831549734,,,0.0,0.0,0.2512880088958275
225,"12-OH C18 Acid, TMS",,,,true,2470.9090909090905,2471.0,2,caice_sse,0,902,902,98.20999908447266,,5,61.671764415549276,0.4335279520525933,160.35171748464927,1296.3941288244205,,,0.0,0.0,0.11321194831210465
363,a-bisabolol,,,,true,1718.987341772152,1719.0,71,caice_sse,0,891,891,98.75,,17,42.13135215128667,0.46449423434206427,139.33822992269415,1264.9281578319749,,,0.0,0.0,0.2450508351219639
475,C30,,,,true,3055.5555555555557,3058.0,22,caice_sse,0,910,910,75.18000030517578,,26,73.25418620122106,0.3509511992806708,124.35149843851104,1264.7137339916785,,,0.0,0.0,0.2926720468477611
375,isopimaric acid,,,,true,2383.333333333333,2383.0,115,caice_sse,0,895,896,98.93000030517578,,5,59.74136078460398,0.5883593634999481,135.4728446372319,1226.487916396467,,,0.0,0.0,0.10710715476813423
659,9H-Florenone,,,,true,1775.9493670886077,1776.0,8,caice_sse,0,878,878,98.45999908447266,,17,43.90417181235888,1.073497786034993,66.74319385760464,1223.7225947935945,,,0.0,0.0,0.23706820182243138
649,trans ferulic acid,,,,true,2124.6153846153848,2124.0,62,caice_sse,0,894,895,84.73999786376953,,141,53.47739798214882,0.7019023985613416,85.98319679847918,1195.0578536105384,,,0.0,0.0,0.48213180412801887
668,C19,,,,true,1932.8671328671333,1934.0,11,caice_sse,0,572,757,98.94999694824219,,6,48.395314953741824,0.39223957566663203,52.92941263015382,1180.476896839603,,,0.0,0.0,0.07626571049416915
369,C29,,,,true,2953.6842105263163,2954.0,21,caice_sse,0,913,913,75.18000030517578,,26,71.40257455521231,0.3406291051841805,140.6649942009244,1163.0027555056374,,,0.0,0.0,0.26913473602371807
436,C31,,,,true,3157.7777777777783,3160.0,23,caice_sse,0,915,916,71.94000244140625,,19,75.06640185476154,0.3612732933771611,130.5733904791996,1147.0845956931416,,,0.0,0.0,0.3016799159976011
685,C30,,,,true,3400.0,3058.0,22,caice_sse,0,0,863,2.1700000762939453,,24,79.1241890789935,0.8567338100086963,34.30556548657478,1143.7923435581047,,,0.0,0.0,0.30119908283134295
510,pinic acid 2,,,,true,1697.46835443038,1697.0,105,caice_sse,0,903,903,52.81999969482422,,703,41.46162027932606,0.7019023985613416,113.72784222685732,1137.9191296865501,,,0.0,0.0,4.228467743186621
382,threitol,,,,true,1521.142857142857,1521.0,89,caice_sse,0,930,930,95.98999786376953,,1,35.709805378958436,0.30966282289470953,135.93021723839047,1133.3025549214235,,,0.0,0.0,0.059754533805926505
525,mannosan,,,,true,1706.3291139240505,1706.0,119,caice_sse,0,921,921,98.9800033569336,,17,41.73739222660395,0.6193256457894191,109.37443340045866,1098.3407063141685,,,0.0,0.0,0.21277833500998466
448,"16-OH C16 Acid, TMS",,,,true,2429.090909090909,2430.0,3,caice_sse,0,864,864,98.08999633789062,,5,60.76565658877904,0.44385004614908363,127.9207091795979,1047.6614628763964,,,0.0,0.0,0.09149053728845635
651,d-anthraquinone,,,,true,2010.769230769231,2011.0,7,caice_ssi,0,899,900,98.6500015258789,,651,50.56209453949675,1.1251082565174446,78.98055388789362,1038.518672900157,,,0.0,0.0,1.0
438,C12 diacid,,,,true,2120.0,2120.0,29,caice_sse,0,862,862,98.13999938964844,,141,53.359210004744014,0.6296477398859094,125.30622994503938,1037.1484955486933,,,0.0,0.0,0.4184251614236181
670,pyrene,,,,true,2170.7692307692314,2170.0,107,caice_sse,0,879,880,87.63999938964844,,141,54.65927775619697,0.9186663745876382,51.491497012088075,1011.2422621458104,,,0.0,0.0,0.40797360126612636
698,C27,,,,true,3117.777777777779,2750.0,19,caice_sse,0,0,891,2.8499999046325684,,747,74.35727399033267,1.166396632903406,25.986352381994948,1005.9464203729397,,,0.0,0.0,4.497467528981216
714,"d-C15 alcohol, TMS",,,,true,1869.93006993007,1869.0,4,caice_ssi,0,659,684,98.18000030517578,,6,46.622495292669605,0.7948012454297544,17.363543270970695,988.7620281636358,,,0.0,0.0,0.06387980890557109
624,C32,,,,true,3259.523809523809,3261.0,24,caice_sse,0,903,904,71.94000244140625,,19,76.79982552336547,0.3715953874736514,94.94969781674445,958.2114189262029,,,0.0,0.0,0.25200681924851637
653,"cis-Vaccenic Acid, TMS",,,,true,2260.0,2258.0,56,caice_sse,0,860,860,95.87999725341797,,7,56.826057341951895,0.4335279520525933,79.19790902384557,953.2541733999715,,,0.0,0.0,0.07567798546001152
551,C22 acid,,,,true,2683.4951456310678,2683.0,35,caice_sse,0,866,866,98.08999633789062,,18,66.16290755693221,0.4335279520525933,104.2977073402144,933.42542692194,,,0.0,0.0,0.18005807629814954
667,Quinoline,,,,true,1257.3439685826136,1256.0,47,caice_sse,0,935,935,98.26000213623047,,776,26.254767186573307,0.8051233395262447,58.160830091219395,854.7547103314337,,,0.0,0.0,8.588981212345328
693,C33,,,,true,,3362.0,25,caice_sse,0,882,887,12.119999885559082,,31,82.98499634088408,0.846411715912206,29.429006337803003,847.2084787449321,,,0.0,0.0,0.23319469482675592
648,C33,,,,true,3361.9047619047624,3362.0,25,caice_sse,0,890,891,75.18000030517578,,24,78.49385319950116,0.3819174815701417,89.87283321283758,836.5917440366115,,,0.0,0.0,0.22030280883349906
658,bisabolol,,,,true,1769.6202531645572,1771.0,53,caice_sse,0,887,887,98.9000015258789,,17,43.70719185001753,0.3406291051841805,70.0489975521341,833.8885815068927,,,0.0,0.0,0.1615467977621523
652,C34,,,,true,3461.176470588236,3461.0,1,caice_sse,0,911,914,75.18000030517578,,24,80.14848488316855,0.4128837638596127,82.09832385159098,828.160294198693,,,0.0,0.0,0.2180825238557036
656,stigmasterol,,,,true,3345.2380952380963,3346.0,111,caice_sse,0,857,859,97.44000244140625,,24,78.21808125222326,0.5573930812104771,72.0119830906624,788.7511953538051,,,0.0,0.0,0.20770477959631742
654,galactosan,,,,true,1684.8101265822786,1684.0,131,caice_sse,0,906,907,98.94000244140625,,703,41.067660354643344,0.5883593634999481,74.18210975057445,760.9955065023005,,,0.0,0.0,2.8278327237905962
745,dC26,,,,true,2601.9417475728155,2600.0,17,caice_ssi,0,739,778,77.51000213623047,,12,64.50827587326482,0.5986814575964384,11.642320381943136,718.2722431548044,,,0.0,0.0,0.13199804719037414
650,C24 acid,,,,true,2886.3157894736846,2888.0,36,caice_sse,0,835,836,98.12000274658203,,328,70.14190279622763,0.45417214024557395,84.59819994843565,714.749752754773,,,0.0,0.0,0.31179733003572085
666,ketopinic acid,,,,true,1529.142857142857,1529.0,116,caice_sse,0,898,898,98.95999908447266,,41,35.98557732623634,1.011565221456051,57.280443161726,685.1411587008035,,,0.0,0.0,0.2459676182245005
661,C17,,,,true,1729.1139240506332,1729.0,10,caice_sse,0,914,914,98.98999786376953,,17,42.446520091032845,0.26837444650874825,69.57063230243511,677.621921621242,,,0.0,0.0,0.13127371444939612
681,syringic acid,,,,true,1924.4755244755247,1926.0,113,caice_sse,0,684,689,81.30000305175781,,6,48.15893899893219,0.7535128690437931,36.01400673342869,676.3100716094941,,,0.0,0.0,0.04369358541768125
676,C35,,,,true,3562.3529411764703,3565.0,26,caice_sse,0,837,843,69.44000244140625,,31,81.84251255930421,0.4335279520525933,44.457160954363644,666.2090250417687,,,0.0,0.0,0.1833744753305506
674,20200803_1919_blob_583,,,,true,1653.1645569620252,1652.0,9,caice_ssa_fb_0803_1919,0,855,857,98.1500015258789,,703,40.082760542936555,0.8877000922981673,47.93219174607657,635.9623921643652,,,0.0,0.0,2.363214037791567
657,C14 Diacid,,,,true,2318.333333333333,2318.0,31,caice_sse,0,855,855,98.1500015258789,,5,58.204917078341396,0.6090035516929287,69.69811915257014,619.8901058473693,,,0.0,0.0,0.054133974431075406
663,C26 acid,,,,true,3088.8888888888887,3091.0,37,caice_sse,0,836,837,98.12000274658203,,26,73.84512608824512,0.45417214024557395,68.64616475766525,606.5014196493548,,,0.0,0.0,0.1403527194605586
683,C34,,,,true,,3461.0,1,caice_sse,0,886,894,12.260000228881836,,31,83.77291619024952,0.49546051663153523,36.590903759002686,601.5178662738425,,,0.0,0.0,0.1655681910388449
660,"Tartaric acid, 4TMS",,,,true,1659.493670886076,1659.0,69,caice_sse,0,867,867,98.69999694824219,,703,40.279740505277914,0.4851384225350449,67.74322942784056,582.7712549900298,,,0.0,0.0,2.165557629794412
